H2O_MAL8_blanked,H2O_MAL10_blanked,H2O_MAL1_blanked,H2O_MAL5_blanked,H2O_MAL4_blanked,H2O_LCY1_blanked,TIME[H]
0.11396666666666672,0.005899999999999989,0.0247,0.0,0.0,0.0,79.99779222222223
0.11240000000000003,0.005099999999999993,0.0242,0.0,0.0,0.0,80.24778694444444
0.11303333333333326,0.004999999999999977,0.024633333333333313,0.0,0.0,0.0,80.49777861111112
0.11523333333333335,0.007333333333333331,0.02683333333333332,0.0,0.0,0.0,80.747775
0.11406666666666665,0.005399999999999988,0.02429999999999999,0.0,0.0,0.0,80.99776805555557
0.11543333333333333,0.0068999999999999895,0.025966666666666666,0.0,0.0,0.0,81.24775916666667
0.11153333333333329,0.005499999999999977,0.02413333333333334,0.0,0.0,0.0,81.49775222222222
0.11446666666666663,0.008699999999999986,0.027066666666666628,0.0,0.0,0.0,81.747745
0.11179999999999995,0.004133333333333322,0.024466666666666664,0.0,0.0,0.0,81.99773861111112
0.1147,0.007666666666666683,0.026600000000000013,0.0,0.0,0.0,82.24773083333334
0.11349999999999996,0.007533333333333309,0.02639999999999998,0.0,0.0,0.0,82.49772805555556
0.11303333333333337,0.007333333333333331,0.02676666666666666,0.0,0.0,0.0,82.74771833333334
0.11236666666666667,0.005433333333333262,0.02443333333333328,0.0,0.0,0.0,82.99771166666666
0.11273333333333338,0.005799999999999972,0.025333333333333347,0.0,0.0,0.0,83.24770388888889
0.11373333333333335,0.006699999999999984,0.026533333333333325,0.0,0.0,0.0,83.49769777777777
0.11133333333333331,0.0057333333333333125,0.025133333333333313,0.0,0.0,0.0,83.74769388888888
0.11283333333333329,0.005500000000000005,0.024866666666666648,0.0,0.0,0.0,83.99768361111111
0.11050000000000001,0.0053666666666666585,0.022800000000000015,0.0,0.0,0.0,84.24767583333333
0.11063333333333333,0.005933333333333318,0.02479999999999999,0.0,0.0,0.0,84.49767222222222
0.1136666666666667,0.007566666666666666,0.026800000000000018,0.0,0.0,0.0,84.74766333333334
0.11169999999999994,0.008133333333333298,0.026066666666666682,0.0,0.0,0.0,84.9976561111111
0.11273333333333332,0.007766666666666672,0.025533333333333325,0.0,0.0,0.0,85.24764972222222
0.11303333333333332,0.008099999999999996,0.027599999999999958,0.0,0.0,0.0,85.49764194444444
0.11236666666666667,0.007533333333333336,0.026366666666666705,0.0,0.0,0.0,85.74763638888888
0.10866666666666666,0.002333333333333326,0.022400000000000003,0.0,0.0,0.0,85.99763
0.1116,0.005899999999999989,0.02560000000000001,0.0,0.0,0.0,86.24762249999999
0.10966666666666666,0.005599999999999994,0.025466666666666665,0.0,0.0,0.0,86.49761555555557
0.11009999999999995,0.006433333333333319,0.025766666666666688,0.0,0.0,0.0,86.74760833333333
0.11050000000000004,0.006099999999999994,0.024333333333333346,0.0,0.0,0.0,86.99760111111111
0.10936666666666664,0.005266666666666642,0.024399999999999977,0.0,0.0,0.0,87.24759750000001
0.10916666666666666,0.005466666666666675,0.024266666666666686,0.0,0.0,0.0,87.49759666666667
0.10970000000000002,0.005733333333333368,0.02456666666666668,0.0,0.0,0.0,87.74758055555554
0.10983333333333334,0.007066666666666693,0.026466666666666666,0.0,0.0,0.0,87.99757583333333
0.11023333333333335,0.006933333333333319,0.02563333333333334,0.0,0.0,0.0,88.2475675
0.1106333333333333,0.006166666666666626,0.026333333333333292,0.0,0.0,0.0,88.49755972222223
0.11016666666666669,0.006899999999999962,0.02529999999999999,0.0,0.0,0.0,88.74755694444445
0.1078666666666667,0.005266666666666697,0.024333333333333346,0.0,0.0,0.0,88.9975475
0.1094,0.006433333333333319,0.02573333333333333,0.0,0.0,0.0,89.24754083333333
0.11250000000000002,0.009800000000000003,0.028433333333333338,0.0,0.0,0.0,89.49753611111112
0.10960000000000003,0.006233333333333341,0.025833333333333347,0.0,0.0,0.0,89.74752722222222
0.11046666666666663,0.009399999999999992,0.02696666666666664,0.0,0.0,0.0,89.99751916666668
0.11026666666666671,0.0069666666666666766,0.02633333333333332,0.0,0.0,0.0,90.24751222222223
0.1085666666666667,0.006733333333333341,0.025466666666666665,0.0,0.0,0.0,90.49750555555556
0.10659999999999997,0.004666666666666652,0.024099999999999983,0.0,0.0,0.0,90.74750138888889
0.1085666666666667,0.006366666666666659,0.02429999999999999,0.0,0.0,0.0,90.99749222222222
0.10873333333333332,0.006633333333333324,0.024866666666666676,0.0,0.0,0.0,91.24748861111111
0.10883333333333334,0.006266666666666643,0.02529999999999999,0.0,0.0,0.0,91.49747861111112
0.10883333333333331,0.006833333333333386,0.025833333333333347,0.0,0.0,0.0,91.74747444444445
0.1102333333333333,0.00909999999999997,0.027533333333333326,0.0,0.0,0.0,91.99746444444443
0.1084,0.0064333333333333464,0.02589999999999998,0.0,0.0,0.0,92.24745777777778
0.11049999999999999,0.00886666666666669,0.02890000000000001,0.0,0.0,0.0,92.49745166666666
0.10793333333333335,0.007099999999999995,0.025800000000000017,0.0,0.0,0.0,92.74744666666668
0.10886666666666664,0.007533333333333309,0.02636666666666665,0.0,0.0,0.0,92.99743722222222
0.10950000000000001,0.008300000000000002,0.028099999999999986,0.0,0.0,0.0,93.24743388888889
0.10779999999999995,0.0068999999999999895,0.026100000000000012,0.0,0.0,0.0,93.49742416666668
0.11126666666666665,0.010033333333333366,0.031,9.999999999998899e-05,0.0,0.0,93.74741666666667
0.10849999999999999,0.005566666666666664,0.027199999999999974,0.0,0.0,0.0,93.99741166666666
0.11003333333333337,0.007266666666666671,0.02823333333333336,0.0,0.0,0.0,94.24740305555557
0.1091,0.007000000000000034,0.02706666666666671,0.0,0.0,0.0,94.49739583333333
0.10896666666666666,0.00789999999999999,0.02726666666666669,0.0,0.0,0.0,94.74738916666668
0.10829999999999998,0.008366666666666661,0.027666666666666673,0.0,0.0,0.0,94.99738222222223
0.10899999999999999,0.006399999999999989,0.027733333333333304,0.0,0.0,0.0,95.24737666666667
0.10933333333333334,0.007499999999999979,0.02793333333333331,0.0,0.0,0.0,95.4973713888889
0.10926666666666668,0.007533333333333336,0.028033333333333355,0.0,0.0,0.0,95.74736527777779
0.1100333333333334,0.008266666666666644,0.028666666666666674,0.0,0.0,0.0,95.9973575
0.11073333333333338,0.008766666666666645,0.02893333333333331,0.0,0.0,0.0,96.24734805555555
0.10963333333333328,0.007633333333333325,0.029166666666666674,0.0,0.0,0.0,96.49734444444445
0.10946666666666668,0.00716666666666671,0.02926666666666669,0.0,0.0,0.0,96.74733805555556
0.11083333333333331,0.009800000000000003,0.031299999999999994,0.0,0.0,0.0,96.99732888888889
0.11023333333333332,0.00799999999999998,0.030133333333333318,0.0,0.0,0.0,97.24731916666666
0.10946666666666663,0.007266666666666671,0.02946666666666667,0.0,0.0,0.0,97.49731333333332
0.11226666666666663,0.008933333333333293,0.031366666666666654,0.0,0.0,0.0,97.74730749999999
0.1117333333333333,0.0101333333333333,0.03256666666666666,0.0005999999999999617,0.0,0.0,97.99730111111111
0.11279999999999998,0.010333333333333333,0.03296666666666667,0.0004999999999999727,0.0,0.0,98.24729666666666
0.11200000000000004,0.009166666666666712,0.03160000000000002,0.0,0.0,0.0,98.49728916666666
0.11183333333333334,0.010966666666666652,0.032366666666666655,0.0003999999999999837,0.0,0.0,98.74727916666667
0.11156666666666673,0.008800000000000002,0.03146666666666664,0.0,0.0,0.0,98.99727333333334
0.10983333333333328,0.009333333333333277,0.030766666666666664,0.0,0.0,0.0,99.24726583333333
0.11070000000000002,0.009566666666666668,0.03106666666666666,0.0,0.0,0.0,99.49725944444445
0.1114333333333333,0.010433333333333322,0.03186666666666668,0.0003333333333333244,0.0,0.0,99.74725277777777
