H2O_PERM4,H2O_CYPERM2,H2O_PERM7,H2O_LCY3,H2O_CISPERM1,TIME[H]
0.06613333333333331,0.006333333333333344,0.09303333333333332,0.06023333333333329,0.0,66.49817916666667
0.06646666666666666,0.006699999999999984,0.09343333333333333,0.059933333333333325,0.0009000000000000119,66.748175
0.06660000000000002,0.006933333333333333,0.09323333333333336,0.059633333333333344,0.00016666666666668994,66.99816916666667
0.06646666666666667,0.0070666666666666655,0.0929666666666667,0.05956666666666666,0.00020000000000000573,67.24816
0.06666666666666668,0.006466666666666662,0.09286666666666671,0.05999999999999997,0.0005333333333333301,67.4981536111111
0.06529999999999996,0.005866666666666673,0.09170000000000005,0.05823333333333332,0.0,67.74814611111111
0.06546666666666667,0.006300000000000028,0.09209999999999999,0.05866666666666667,0.0,67.99814194444444
0.06486666666666664,0.004799999999999999,0.09079999999999998,0.05736666666666666,0.0,68.24813361111111
0.06556666666666672,0.005033333333333348,0.09096666666666667,0.05816666666666667,0.0,68.49812638888889
0.06563333333333332,0.004933333333333317,0.09156666666666666,0.05833333333333332,0.0,68.74811972222223
0.06636666666666666,0.006599999999999981,0.09226666666666666,0.059066666666666656,0.0006999999999999923,68.99811249999999
0.06663333333333331,0.007099999999999995,0.09246666666666663,0.05946666666666668,0.0006999999999999923,69.24810833333333
0.06666666666666665,0.007199999999999998,0.0931666666666667,0.05916666666666667,0.0003666666666666818,69.49809944444445
0.06660000000000002,0.006866666666666674,0.09230000000000002,0.059666666666666646,0.0004666666666666708,69.74809611111111
0.06623333333333334,0.0065333333333333354,0.09253333333333338,0.05826666666666669,0.0005666666666666598,69.99808888888889
0.06606666666666666,0.006400000000000003,0.09256666666666669,0.05883333333333332,0.00046666666666668466,70.24808083333333
0.06629999999999996,0.0062666666666666565,0.09216666666666663,0.05916666666666666,0.000733333333333322,70.498075
0.06686666666666664,0.006899999999999976,0.09259999999999997,0.05939999999999997,0.0004999999999999727,70.74806805555556
0.06593333333333334,0.005400000000000002,0.09200000000000003,0.05790000000000001,0.0,70.99805916666666
0.06536666666666667,0.005966666666666662,0.0910666666666667,0.058200000000000016,0.0,71.24805583333332
0.06576666666666667,0.0052666666666666695,0.09110000000000001,0.05740000000000001,0.0,71.49804583333334
0.06693333333333332,0.006966666666666663,0.09333333333333332,0.058699999999999974,0.001166666666666663,71.74803944444444
0.06683333333333331,0.0069999999999999785,0.0931333333333333,0.058766666666666675,0.001166666666666663,71.99803388888888
0.06723333333333337,0.006833333333333358,0.09296666666666667,0.059,0.0008666666666666684,72.24802694444445
0.0671,0.0071666666666666545,0.09303333333333334,0.05933333333333336,0.0012333333333333363,72.49802
0.06756666666666668,0.00739999999999999,0.09383333333333334,0.05923333333333329,0.0011333333333333334,72.74801527777778
0.0677,0.007933333333333334,0.09356666666666667,0.059266666666666676,0.0016333333333333477,72.99800833333333
0.06783333333333333,0.008366666666666647,0.0939666666666667,0.05933333333333332,0.0021999999999999797,73.24799888888889
0.06766666666666662,0.007966666666666677,0.09370000000000003,0.05976666666666666,0.0020000000000000018,73.49799222222222
0.06806666666666666,0.008400000000000005,0.09393333333333334,0.05936666666666662,0.002266666666666653,73.74798611111112
0.06779999999999999,0.008366666666666633,0.0931333333333333,0.059433333333333296,0.0021333333333333065,73.99798361111111
0.06826666666666666,0.008066666666666666,0.09360000000000003,0.05903333333333334,0.002133333333333348,74.24797361111112
0.06793333333333333,0.008133333333333367,0.0931,0.05880000000000003,0.0016666666666666774,74.49796472222222
0.06773333333333333,0.00739999999999999,0.09223333333333329,0.05819999999999999,0.0008333333333333248,74.74796027777778
0.068,0.008366666666666675,0.09316666666666668,0.05830000000000002,0.002166666666666664,74.99795250000001
0.06756666666666669,0.008266666666666686,0.09290000000000001,0.05840000000000001,0.0014666666666666855,75.24794888888889
0.06770000000000002,0.00816666666666667,0.0935666666666667,0.05843333333333335,0.0022999999999999965,75.49793999999999
0.06760000000000002,0.008599999999999997,0.09290000000000001,0.058466666666666695,0.0023666666666666836,75.74793305555556
0.06753333333333336,0.006666666666666682,0.0924666666666667,0.05756666666666668,0.001600000000000032,75.9979275
0.06770000000000001,0.007300000000000001,0.09266666666666665,0.057966666666666666,0.002433333333333329,76.24791944444445
0.06826666666666668,0.009000000000000008,0.09366666666666669,0.05970000000000002,0.003333333333333341,76.49791333333334
0.06799999999999998,0.008699999999999972,0.09313333333333329,0.058199999999999974,0.0019333333333333147,76.74790472222222
0.06863333333333335,0.009033333333333352,0.09356666666666666,0.0586666666666667,0.003333333333333355,76.99790222222221
0.068,0.008333333333333345,0.09286666666666668,0.05730000000000002,0.0029,77.24789361111111
0.06773333333333334,0.007733333333333328,0.09276666666666664,0.056966666666666665,0.001533333333333331,77.49788666666666
0.06793333333333333,0.008300000000000002,0.09256666666666667,0.05743333333333335,0.002966666666666673,77.74787972222224
0.06803333333333333,0.008266666666666658,0.0930333333333333,0.05789999999999998,0.003166666666666651,77.99787305555556
0.06766666666666665,0.008166666666666683,0.09226666666666666,0.05719999999999997,0.001966666666666672,78.2478663888889
0.06776666666666668,0.008166666666666655,0.09223333333333332,0.05716666666666666,0.0025999999999999635,78.4978588888889
0.06810000000000002,0.007500000000000007,0.09253333333333336,0.05703333333333335,0.003066666666666676,78.74785305555555
0.06853333333333332,0.008633333333333326,0.09266666666666666,0.05750000000000001,0.002799999999999983,78.9978461111111
0.06760000000000001,0.007499999999999993,0.09183333333333334,0.05686666666666666,0.0019333333333333286,79.24783972222222
0.06720000000000001,0.0075333333333333224,0.0915,0.05626666666666666,0.0015999999999999764,79.49783333333333
0.06716666666666667,0.007800000000000015,0.09133333333333339,0.056600000000000025,0.001899999999999999,79.74782722222223
0.06780000000000003,0.008733333333333329,0.09126666666666666,0.05656666666666668,0.00216666666666665,79.99781944444445
0.0678666666666667,0.008300000000000016,0.0916,0.055799999999999975,0.0031666666666666787,80.2478125
0.06633333333333336,0.006833333333333344,0.09026666666666663,0.054866666666666675,0.0009666666666666712,80.49780527777777
0.06759999999999998,0.007466666666666663,0.09053333333333334,0.054766666666666644,0.0015333333333333171,80.7477988888889
0.06699999999999998,0.0077999999999999875,0.09086666666666668,0.05573333333333336,0.0016333333333333339,80.99779166666666
0.06750000000000005,0.007300000000000015,0.09096666666666665,0.05556666666666664,0.001600000000000018,81.24778666666667
0.06806666666666666,0.008733333333333329,0.09166666666666667,0.05663333333333334,0.0023666666666666697,81.49777916666667
0.06780000000000001,0.008599999999999997,0.09143333333333332,0.05593333333333335,0.002599999999999991,81.74777194444444
0.06750000000000003,0.007900000000000018,0.09083333333333338,0.05550000000000002,0.001600000000000018,81.99776555555556
0.06763333333333332,0.0077999999999999875,0.09093333333333334,0.055499999999999966,0.0022999999999999826,82.24775722222222
0.06850000000000003,0.00913333333333334,0.09153333333333333,0.05613333333333334,0.0035333333333333328,82.49775388888888
0.06746666666666665,0.007733333333333314,0.09119999999999995,0.055466666666666636,0.002166666666666664,82.74774444444445
0.06796666666666665,0.009199999999999986,0.09110000000000001,0.05533333333333332,0.0024999999999999745,82.99774027777778
0.06803333333333333,0.008033333333333337,0.09099999999999994,0.05510000000000001,0.002799999999999997,83.24773444444443
0.06883333333333333,0.009833333333333333,0.09236666666666668,0.05683333333333332,0.004533333333333334,83.49772722222222
0.06736666666666666,0.007933333333333334,0.09019999999999997,0.05450000000000002,0.0020333333333333314,83.74772083333333
0.06809999999999998,0.008833333333333332,0.09146666666666665,0.055733333333333315,0.0033666666666666845,83.99771
0.06843333333333332,0.008966666666666664,0.09126666666666663,0.05609999999999998,0.0029333333333333156,84.247705
0.06813333333333335,0.007666666666666683,0.09093333333333334,0.055566666666666625,0.0024999999999999883,84.4976975
0.0687,0.008933333333333349,0.09109999999999997,0.05596666666666668,0.0033666666666666567,84.74769055555555
0.06813333333333335,0.008033333333333323,0.09066666666666665,0.05533333333333332,0.0028666666666666563,84.99768361111111
0.0684,0.009099999999999997,0.09086666666666664,0.05609999999999997,0.00343333333333333,85.24767694444444
0.06790000000000002,0.008333333333333331,0.0907333333333333,0.055333333333333345,0.003233333333333338,85.49767027777779
0.06783333333333333,0.008900000000000005,0.09036666666666665,0.05500000000000002,0.0035333333333333328,85.74766361111111
0.06706666666666665,0.007000000000000006,0.08913333333333333,0.05360000000000002,0.002066666666666675,85.99765916666666
0.06643333333333333,0.007566666666666666,0.08893333333333332,0.05363333333333335,0.002333333333333326,86.24765
0.066,0.006333333333333316,0.08823333333333333,0.05236666666666667,0.00023333333333334927,86.49764333333333
0.06679999999999998,0.007500000000000007,0.08886666666666666,0.053433333333333374,0.001966666666666686,86.74763666666668
0.06673333333333333,0.006633333333333352,0.08846666666666668,0.052633333333333324,0.0013000000000000234,86.99763055555555
0.06633333333333331,0.006399999999999989,0.08839999999999999,0.053033333333333335,0.0013333333333333253,87.24762305555556
0.06626666666666667,0.007433333333333347,0.08813333333333334,0.05283333333333334,0.0011000000000000038,87.49761583333334
0.06659999999999999,0.006866666666666674,0.08813333333333334,0.053633333333333366,0.0006666666666666626,87.74761055555555
0.06683333333333334,0.0069666666666666766,0.08866666666666669,0.05323333333333334,0.0015666666666666745,87.99760638888888
0.06693333333333334,0.007133333333333339,0.08813333333333334,0.052700000000000025,0.0014000000000000123,88.24759944444445
0.06666666666666662,0.0074333333333333335,0.08796666666666667,0.052833333333333315,0.001366666666666655,88.49759055555556
0.06606666666666663,0.005900000000000016,0.08653333333333335,0.05166666666666664,0.0005999999999999894,88.7475838888889
0.06653333333333332,0.006233333333333313,0.08753333333333331,0.05223333333333331,0.0006999999999999923,88.99757694444445
0.06763333333333334,0.007633333333333325,0.08866666666666666,0.0538,0.0021000000000000046,89.24756916666666
0.06770000000000001,0.007866666666666675,0.088,0.0534,0.0015000000000000013,89.49756777777777
0.06679999999999998,0.007100000000000009,0.08723333333333334,0.05273333333333331,0.0010000000000000148,89.74755722222223
0.06693333333333333,0.007666666666666669,0.08789999999999999,0.052500000000000005,0.0014666666666666578,89.99755
0.06763333333333336,0.008366666666666689,0.08836666666666666,0.05316666666666668,0.0026333333333333486,90.24754166666668
0.067,0.007366666666666688,0.08736666666666668,0.053833333333333344,0.0018666666666666831,90.49753944444444
0.06666666666666667,0.00863333333333334,0.08696666666666668,0.052566666666666664,0.0013999999999999846,90.74752944444445
0.06623333333333335,0.007133333333333325,0.08683333333333333,0.052066666666666664,0.0010666666666666463,90.99752277777777
0.0663,0.007199999999999998,0.08693333333333333,0.0514333333333333,0.0005666666666666459,91.2475186111111
0.0671666666666667,0.007566666666666652,0.08710000000000002,0.05220000000000004,0.0018333333333333673,91.49751222222223
0.06733333333333331,0.008000000000000007,0.08703333333333334,0.05273333333333331,0.0014333333333333004,91.74750277777778
0.06576666666666667,0.007066666666666679,0.0858666666666667,0.05106666666666665,0.00026666666666667893,91.99749583333333
0.06596666666666667,0.006366666666666673,0.08646666666666666,0.05156666666666668,0.0005333333333333301,92.24749027777779
0.06613333333333332,0.007133333333333339,0.08633333333333335,0.05156666666666668,0.00010000000000000286,92.49748583333334
0.06713333333333332,0.007800000000000001,0.0879,0.052733333333333354,0.001266666666666666,92.74747555555555
0.06670000000000001,0.006566666666666693,0.08733333333333335,0.052100000000000035,0.0008666666666666822,92.9974725
0.06716666666666665,0.00786666666666666,0.08753333333333332,0.05206666666666668,0.0009666666666666573,93.24746305555556
0.06693333333333329,0.007033333333333336,0.0875,0.05203333333333335,0.0004333333333333411,93.49745694444444
0.06609999999999996,0.006799999999999973,0.0867,0.05156666666666665,0.0,93.74745
0.06579999999999997,0.006866666666666688,0.08670000000000003,0.05100000000000002,0.0,93.9974461111111
0.06639999999999999,0.00686666666666666,0.08686666666666668,0.051733333333333326,0.0,94.24744
0.06636666666666666,0.006133333333333324,0.08676666666666669,0.051166666666666666,0.0,94.49743027777778
0.06576666666666667,0.005833333333333329,0.08623333333333333,0.051333333333333314,0.0,94.74742527777778
0.06623333333333332,0.007099999999999995,0.08730000000000003,0.05176666666666667,0.0,94.99742027777778
0.06636666666666666,0.0064333333333333464,0.08753333333333335,0.051666666666666666,0.0,95.2474111111111
