TIME[H],IMIDACLOPRID_IMID1Y_blanked,IMIDACLOPRID_IMID2_blanked,IMIDACLOPRID_IMID3_blanked,IMIDACLOPRID_IMID5_blanked,IMIDACLOPRID_IMID6_blanked,IMIDACLOPRID_IMID8_blanked,IMIDACLOPRID_IMID9Y_blanked
40.998868333333334,0.006233333333333313,0.025633333333333327,0.0032999999999999835,0.0034666666666666596,0.03163333333333333,0.02133333333333333,0.0036333333333333218
41.49885138888889,0.006500000000000006,0.02383333333333333,0.0032666666666666816,0.0034666666666666734,0.027899999999999994,0.0213,0.003433333333333344
41.9988375,0.006333333333333344,0.024866666666666676,0.00343333333333333,0.003333333333333327,0.031066666666666673,0.02096666666666666,0.003333333333333341
42.49882361111111,0.006400000000000003,0.025700000000000014,0.0029333333333333295,0.003233333333333338,0.025700000000000014,0.021233333333333326,0.0034000000000000002
42.99881027777778,0.00633333333333333,0.023799999999999988,0.0027333333333333376,0.0032999999999999974,0.033999999999999975,0.021633333333333324,0.0033999999999999864
43.49880027777778,0.006199999999999997,0.02416666666666667,0.0029,0.0035333333333333328,0.028066666666666656,0.021299999999999986,0.003233333333333324
43.99878527777778,0.006300000000000014,0.029700000000000018,0.0028333333333333405,0.00343333333333333,0.0335,0.020966666666666675,0.00343333333333333
44.49877138888888,0.006099999999999994,0.027200000000000016,0.002533333333333332,0.0033000000000000113,0.033066666666666675,0.020900000000000016,0.00343333333333333
44.998760555555556,0.006166666666666654,0.031399999999999983,0.002233333333333337,0.00343333333333333,0.030566666666666673,0.021333333333333343,0.0034000000000000002
45.4987475,0.006299999999999986,0.03273333333333332,0.0023999999999999994,0.0035666666666666624,0.032899999999999985,0.0213,0.0030999999999999917
45.99873305555556,0.005899999999999989,0.024433333333333335,0.0021999999999999936,0.003400000000000014,0.03173333333333335,0.021066666666666678,0.0034666666666666873
46.498717222222226,0.006133333333333338,0.028266666666666662,0.0021333333333333343,0.003433333333333344,0.03716666666666664,0.021100000000000008,0.0033000000000000113
46.99870361111112,0.0062666666666666565,0.026933333333333337,0.0020333333333333314,0.003500000000000003,0.029366666666666666,0.02153333333333335,0.003333333333333341
47.49869,0.006233333333333355,0.03066666666666666,0.0016999999999999793,0.003233333333333324,0.02423333333333333,0.021099999999999994,0.00343333333333333
